2014-03-16,2.5203698758484046
2014-03-17,2.739104668388376
2014-03-18,3.46839031776332
2014-03-19,2.7307595034560945
2014-03-20,2.718992642246006
2014-03-21,2.5121760794008954
2014-03-22,3.2773529698943733
2014-03-23,2.4005398365306507
2014-03-24,3.338499493861933
2014-03-25,2.3487878543097644
2014-03-26,2.421999043639128
2014-03-27,2.9443748026189946
2014-03-28,2.8332478727084123
2014-03-29,3.550027821134976
2014-03-30,2.1768318019883064
2014-03-31,2.8246310589413306
2014-04-01,3.1637234328877737
2014-04-02,2.861222326896539
2014-04-03,3.2120993489783394
2014-04-04,2.8324654508684057
2014-04-05,3.283842299344244
2014-04-06,2.824699529243202
2014-04-07,3.455988976125809
2014-04-08,2.995421152061091
2014-04-09,3.7801861037035054
2014-04-10,3.703409260453673
2014-04-11,2.829536343488087
2014-04-12,3.341111499143882
2014-04-13,3.8781205074770195
2014-04-14,3.882313605249617
2014-04-15,4.437658804933576
2014-04-16,3.3664506215540633
2014-04-17,3.7132304038384265
2014-04-18,3.798645506232513
2014-04-19,5.061530076515484
2014-04-20,10.196981150483364
2014-04-21,7.861384816291447
2014-04-22,9.4450870430413
2014-04-23,6.384096103216431
2014-04-24,2.674536143374378
2014-04-25,2.705160414098619
2014-04-26,2.1920282023852704
2014-04-27,2.5820723372768413
2014-04-28,3.055051195973478
2014-04-29,2.793231847282694
2014-04-30,3.297032277986145
